,Unnamed: 0,Number,IncidentAddress,Street,Town,State,Zip,IncidentLatitude,IncidentLongitude,Coordinates,BlockGroup
159,376,2017-00000183,614 Bailey Charlottesville VA 22903,614 Bailey,Charlottesville,VA,22903,38.021007,-78.49592,"(38.021007, -78.49592)",515400005011011
160,380,2017-00000184,119 Maury Charlottesville VA 22903,119 Maury,Charlottesville,VA,22903,38.026962,-78.515762,"(38.026962, -78.515762)",515400006002002
161,384,2017-00000185,1522 East MARKET 201 Charlottesville VA 22902,1522 East MARKET 201,Charlottesville,VA,22902,38.023816,-78.462529,"(38.023816, -78.462529)",515400003022017
162,389,2017-00000188,MEADE Charlottesville VA 22902,MEADE,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
163,5552,2017-00002637,MEADE Charlottesville VA 22902,MEADE,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
164,13330,2017-00006793,meade ave Charlottesville VA 22902,meade ave,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
165,13331,2017-00006793,East Market Charlottesville VA 22902,East Market,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
166,15452,2017-00007810,East MARKET Charlottesville VA 22902,East MARKET,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
167,54864,2019-00003186,East MARKET ST / MEADE Charlottesville VA 22902,East MARKET ST / MEADE,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
168,74018,2020-00000023,East MARKET ST / MEADE Charlottesville VA 22902,East MARKET ST / MEADE,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
169,84674,2020-00004993,MEADE AVE @ MARKET East Charlottesville VA 22902,MEADE AVE @ MARKET East,Charlottesville,VA,22902,38.026363,-78.467409,"(38.026363, -78.467409)",515400003021040
170,392,2017-00000189,251 COLONNADE 3 Charlottesville VA 22903,251 COLONNADE 3,Charlottesville,VA,22903,38.043244,-78.517575,"(38.043244, -78.517575)",510030109021005
171,404,2017-00000201,251 COLONNADE 12 Charlottesville VA 22903,251 COLONNADE 12,Charlottesville,VA,22903,38.043244,-78.517575,"(38.043244, -78.517575)",510030109021005
172,395,2017-00000195,1213 Little High Charlottesville VA 22902,1213 Little High,Charlottesville,VA,22902,38.029476,-78.466986,"(38.029476, -78.466986)",515400003021034
173,399,2017-00000199,810 RUGBY Charlottesville VA 22903,810 RUGBY,Charlottesville,VA,22903,38.043993,-78.496917,"(38.043993, -78.496917)",515400002013001
174,72784,2019-00011501,810 RUGBY Charlottesville VA 22903,810 RUGBY,Charlottesville,VA,22903,38.043993,-78.496917,"(38.043993, -78.496917)",515400002013001
175,403,2017-00000200,1805 MEADOWBROOK HEIGHTS Charlottesville VA 22901,1805 MEADOWBROOK HEIGHTS,Charlottesville,VA,22901,38.06085,-78.478707,"(38.06085, -78.478707)",515400008003001
176,407,2017-00000202,1320 BRANCHLANDS Charlottesville VA 22901,1320 BRANCHLANDS,Charlottesville,VA,22901,38.071833,-78.477197,"(38.071833, -78.477197)",510030106013009
177,41583,2018-00009092,1320 BRANCHLANDS Charlottesville VA 22901,1320 BRANCHLANDS,Charlottesville,VA,22901,38.071833,-78.477197,"(38.071833, -78.477197)",510030106013009
178,410,2017-00000205,197 MCCORMICK Charlottesville VA 22903,197 MCCORMICK,Charlottesville,VA,22903,38.034912,-78.505514,"(38.034912, -78.505514)",510030109032005
179,413,2017-00000206,1427 Briafcliff Charlottesville VA 22903,1427 Briafcliff,Charlottesville,VA,22903,38.024104,-78.500493,"(38.024104, -78.500493)",515400005013002
180,417,2017-00000212,500 1ST South 612 Charlottesville VA 22902,500 1ST South 612,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
181,906,2017-00000428,500 South 1st 415 Charlottesville VA 22902,500 South 1st 415,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
182,919,2017-00000439,500 1ST South * Charlottesville VA 22902,500 1ST South *,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
183,1220,2017-00000571,500 South 1st * Charlottesville VA 22902,500 South 1st *,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
184,1336,2017-00000627,500 1st South 208 Charlottesville VA 22902,500 1st South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
185,1463,2017-00000675,500 1st Street 308 Charlottesville VA 22902,500 1st Street 308,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
186,1739,2017-00000797,500 South 1st Charlottesville VA 22902,500 South 1st,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
187,1839,2017-00000858,500 1ST South Charlottesville VA 22902,500 1ST South,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
188,1884,2017-00000878,500 South First 612 Charlottesville VA 22902,500 South First 612,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
189,1905,2017-00000885,500 1ST South 705 Charlottesville VA 22902,500 1ST South 705,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
190,1997,2017-00000931,500 South 1st 408 Charlottesville VA 22902,500 South 1st 408,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
191,2370,2017-00001128,500 1ST South 612 Charlottesville VA 22902,500 1ST South 612,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
192,2560,2017-00001231,500 South 1st Street 211 Charlottesville VA 22902,500 South 1st Street 211,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
193,2762,2017-00001319,500 South 1st Charlottesville VA 22902,500 South 1st,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
194,2765,2017-00001319,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
195,2872,2017-00001365,500 South First 308 Charlottesville VA 22902,500 South First 308,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
196,3034,2017-00001461,500 South First 415 Charlottesville VA 22902,500 South First 415,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
197,3416,2017-00001607,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
198,3579,2017-00001704,500 South 1st Street 310 Charlottesville VA 22902,500 South 1st Street 310,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
199,3721,2017-00001767,500 South 1st 205 Charlottesville VA 22902,500 South 1st 205,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
200,3730,2017-00001769,500 South 1st 201 Charlottesville VA 22902,500 South 1st 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
201,3883,2017-00001831,500 South 1st 208 Charlottesville VA 22902,500 South 1st 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
202,4127,2017-00001978,500 1st South 208 Charlottesville VA 22902,500 1st South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
203,4271,2017-00002042,500 South 1st Charlottesville VA 22902,500 South 1st,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
204,4928,2017-00002312,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
205,5190,2017-00002465,500 1ST South 415 Charlottesville VA 22902,500 1ST South 415,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
206,5695,2017-00002719,500 1ST South 514 Charlottesville VA 22902,500 1ST South 514,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
207,5930,2017-00002873,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
208,6022,2017-00002942,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
209,6350,2017-00003095,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
210,6717,2017-00003274,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
211,6793,2017-00003309,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
212,8101,2017-00004038,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
213,8171,2017-00004079,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
214,8355,2017-00004170,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
215,8740,2017-00004359,500 1st South 208 Charlottesville VA 22902,500 1st South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
216,8797,2017-00004383,500 1st South 208 Charlottesville VA 22902,500 1st South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
217,8888,2017-00004436,500 1st S 208 Charlottesville VA 22902,500 1st S 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
218,8914,2017-00004448,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
219,9584,2017-00004842,500 1ST South 310 Charlottesville VA 22902,500 1ST South 310,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
220,10016,2017-00005011,500 South 1st 709 Charlottesville VA 22902,500 South 1st 709,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
221,10059,2017-00005033,500 1ST South 509 Charlottesville VA 22902,500 1ST South 509,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
222,10136,2017-00005084,500 1st Street South 208 Charlottesville VA 22902,500 1st Street South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
223,10451,2017-00005244,500 South first 604 Charlottesville VA 22902,500 South first 604,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
224,10814,2017-00005465,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
225,11410,2017-00005758,500 South 1st street 810 Charlottesville VA 22902,500 South 1st street 810,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
226,11683,2017-00005895,500 South 1st St. 208 Charlottesville VA 22902,500 South 1st St. 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
227,11794,2017-00005958,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
228,12423,2017-00006288,500 1st Street South 408 Charlottesville VA 22902,500 1st Street South 408,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
229,12433,2017-00006293,500 1 street South 211 Charlottesville VA 22902,500 1 street South 211,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
230,12550,2017-00006402,500 1ST South 211 Charlottesville VA 22902,500 1ST South 211,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
231,12721,2017-00006503,500 1ST South Charlottesville VA 22902,500 1ST South,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
232,12859,2017-00006560,500 1ST South 310 Charlottesville VA 22902,500 1ST South 310,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
233,13256,2017-00006758,500 1ST South 310 Charlottesville VA 22902,500 1ST South 310,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
234,13628,2017-00006922,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
235,13830,2017-00007016,500 1ST South 215 Charlottesville VA 22902,500 1ST South 215,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
236,13877,2017-00007044,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
237,14390,2017-00007285,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
238,14480,2017-00007324,500 South 1st 201 Charlottesville VA 22902,500 South 1st 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
239,14567,2017-00007353,500 1ST South Charlottesville VA 22902,500 1ST South,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
240,14845,2017-00007503,500 1ST South Charlottesville VA 22902,500 1ST South,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
241,15172,2017-00007683,500 1st South 415 Charlottesville VA 22902,500 1st South 415,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
242,15355,2017-00007777,500 1ST South 801 Charlottesville VA 22902,500 1ST South 801,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
243,16317,2017-00008317,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
244,16387,2017-00008353,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
245,16687,2017-00008500,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
246,16714,2017-00008518,500 South First Street 509 Charlottesville VA 22902,500 South First Street 509,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
247,17086,2017-00008716,500 1ST South 208 Charlottesville VA 22902,500 1ST South 208,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
248,17261,2017-00008807,500 1ST South 308 Charlottesville VA 22902,500 1ST South 308,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
249,17545,2017-00008954,500 South 1st 214 Charlottesville VA 22902,500 South 1st 214,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
250,18053,2017-00009205,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
251,18060,2017-00009210,500 South 1st 201 Charlottesville VA 22902,500 South 1st 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
252,18198,2017-00009289,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
253,18447,2017-00009399,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
254,18656,2017-00009546,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
255,20576,2017-00010482,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
256,21207,2017-00010792,500 1ST South Charlottesville VA 22902,500 1ST South,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
257,21344,2017-00010846,500 1ST South 201 Charlottesville VA 22902,500 1ST South 201,Charlottesville,VA,22902,38.026923,-78.483262,"(38.026923, -78.483262)",515400004011006
258,421,2017-00000219,2055 BOND Charlottesville VA 22901,2055 BOND,Charlottesville,VA,22901,38.064772,-78.49237,"(38.064772, -78.49237)",510030107003015
259,423,2017-00000223,100 RIDGE 101 Charlottesville VA 22902,100 RIDGE 101,Charlottesville,VA,22902,38.030109,-78.48465,"(38.030109, -78.48465)",515400010001048
260,503,2017-00000260,100 RIDGE 115 Charlottesville VA 22902,100 RIDGE 115,Charlottesville,VA,22902,38.030109,-78.48465,"(38.030109, -78.48465)",515400010001048
261,425,2017-00000224,1600 GORDON Charlottesville VA 22903,1600 GORDON,Charlottesville,VA,22903,38.039929,-78.498853,"(38.039929, -78.498853)",515400002023006
262,829,2017-00000380,1600 GORDON 20A Charlottesville VA 22903,1600 GORDON 20A,Charlottesville,VA,22903,38.039929,-78.498853,"(38.039929, -78.498853)",515400002023006
263,1746,2017-00000801,1600 Gordon 101 Charlottesville VA 22903,1600 Gordon 101,Charlottesville,VA,22903,38.039929,-78.498853,"(38.039929, -78.498853)",515400002023006
264,2310,2017-00001099,1600 GORDON 213 Charlottesville VA 22903,1600 GORDON 213,Charlottesville,VA,22903,38.039929,-78.498853,"(38.039929, -78.498853)",515400002023006
265,3305,2017-00001567,1600 GORDON Charlottesville VA 22903,1600 GORDON,Charlottesville,VA,22903,38.039929,-78.498853,"(38.039929, -78.498853)",515400002023006
266,4754,2017-00002247,1600 GORDON 112 Charlottesville VA 22903,1600 GORDON 112,Charlottesville,VA,22903,38.039929,-78.498853,"(38.039929, -78.498853)",515400002023006
